Price,Fechamento,Maxima,Minima,Abertura,Volume
Ticker,CSMG3.SA,CSMG3.SA,CSMG3.SA,CSMG3.SA,CSMG3.SA
Date,,,,,
2021-04-13,10.311688423156738,10.384963103637673,10.218430662938598,10.358317938536654,1552300
2021-04-14,10.251738548278809,10.338335504403819,10.078544636028788,10.338335504403819,2355500
2021-04-15,10.471562385559082,10.50486900818479,10.251739565608785,10.278384736655156,2160800
2021-04-16,10.744675636291504,10.777982896432395,10.444917918275854,10.464901639089359,3591600
2021-04-19,10.67140007019043,10.784642190930596,10.584803116961426,10.744673486757495,1792500
2021-04-20,11.144350051879883,11.224286178331061,10.631430491321506,10.671398554547096,4472300
2021-04-22,10.984481811523438,11.2709178695412,10.94451437359178,11.204304625960473,2726300
2021-04-23,10.931191444396973,11.057756479840835,10.797964957556914,11.057756479840835,1612600
2021-04-26,10.904545783996582,11.071078240089408,10.80462529390744,10.997803552835185,1068600
2021-04-27,10.837933540344238,10.931191317726444,10.75133594373911,10.904546782992353,1506400
2021-04-28,11.170997619628906,11.217626504716032,10.857915784543648,10.87123868615192,3296900
2021-04-29,11.41080379486084,11.623966414553117,11.111046124071265,11.21096534766779,3422300
2021-04-30,11.197641372680664,11.524044816106901,11.197641372680664,11.377496720244633,4139200
2021-05-03,11.937047004699707,12.056950581407055,11.270917152362763,11.477417050835495,7361900
2021-05-04,11.623966217041016,11.923723882737168,11.583997511848056,11.910400981006182,2573400
2021-05-05,11.437448501586914,11.797157926136032,11.224287172884956,11.723884513483322,4712500
2021-05-06,11.39748477935791,11.657275074443447,11.310887167301296,11.437452223861342,2471000
2021-05-07,11.484076499938965,11.577334256436206,11.337528415365924,11.457431971171886,1543800
2021-05-10,11.404143333435059,11.690578095209744,11.290901210671363,11.530707087286025,1557700
2021-05-11,11.264256477355957,11.517386550185277,11.111046905694078,11.330869721286934,2097000
2021-05-12,11.104384422302246,11.324207217466691,11.004465200962377,11.204303643642115,1459400
2021-05-13,11.484076499938965,11.510722299247686,11.117705653235541,11.117705653235541,2134700
2021-05-14,11.723886489868164,11.817144269261009,11.56401546639102,11.56401546639102,1639900
2021-05-17,11.617305755615234,11.757192424079145,11.544031060395884,11.750530972646299,950400
2021-05-18,11.67059326171875,11.777173917671663,11.47741502871557,11.617302933742293,1026000
2021-05-19,11.677255630493164,11.763851943816622,11.577335145949977,11.597319496966962,678300
