Price,Fechamento,Maxima,Minima,Abertura,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2020-12-02,7.6756696701049805,7.850453394660985,7.503848448597006,7.583834335774774,88093300
2020-12-03,7.891927719116211,7.965988604062991,7.717143985438632,7.746768452425286,62424500
2020-12-04,8.155585289001465,8.167434737404681,8.01635045624541,8.054862434895284,61652400
2020-12-07,7.998575687408447,8.232608358370204,7.9008153404972665,8.078561579892066,72664200
2020-12-08,7.89785099029541,8.040047722541848,7.8386020693396015,7.942287398492474,46276700
2020-12-09,7.980800151824951,7.989687095314963,7.820828388529031,7.888964258804119,52448300
2020-12-10,8.241495132446289,8.35406799324969,8.037086933122003,8.054861952221302,97537100
2020-12-11,8.167433738708496,8.247419624548739,8.081523411910942,8.143734279760238,48334300
2020-12-14,8.182246208190918,8.374804381704445,8.182246208190918,8.303706005255128,53159500
2020-12-15,8.250382423400879,8.291856336787639,8.182246547111289,8.182246547111289,47208200
2020-12-16,8.351103782653809,8.365915730501829,8.137808117388925,8.25038095517641,59399200
2020-12-17,8.365918159484863,8.410354580970306,8.315556731124092,8.383692615071089,39297700
2020-12-18,8.324443817138672,8.389617194326105,8.300744355885083,8.324443817138672,44707900
2020-12-21,8.004502296447754,8.143736586578711,7.85638049480382,8.054863731608284,99988800
2020-12-22,8.081523895263672,8.13780976048242,8.013387452302506,8.05782443489796,46513200
2020-12-23,8.280008316040039,8.368881164335653,8.102262054409023,8.125961518290506,49038900
2020-12-28,8.34814167022705,8.448864502411732,8.34814167022705,8.401465589035366,36313300
2020-12-29,8.374805450439453,8.422204374121057,8.291857051476779,8.407391857320716,29891100
2020-12-30,8.395543098449707,8.439979522420824,8.35406917808197,8.398505602053087,36968200
2021-01-04,8.564399719238281,8.644385601523659,8.451827435497105,8.487376339819729,74719700
2021-01-05,8.899155616760254,8.940629528769653,8.365916941452356,8.561437619553349,95181100
2021-01-06,8.916932106018066,9.15392675024826,8.902119587603803,8.93470656307538,96562500
2021-01-07,9.183551788330078,9.227988216233385,8.988031053523658,8.988031053523658,56171300
2021-01-08,9.219099044799805,9.408694726119386,8.99099138756237,9.319821326721057,67136300
