Date,Abertura,Maxima,Minima,Fechamento,Fechamento_Ajustado,Volume,Dividendos,Desdobramentos
2019-01-02,3.763985919403759,3.8144786947842264,3.731854471622112,3.8098883628845215,0.0,1243400,0.0,0.0
2019-01-03,3.805297589194399,3.9016923591061694,3.7731661451431733,3.791527032852173,0.0,771300,0.0,0.0
2019-01-04,3.7961175651099976,3.8282490108616236,3.681361901416343,3.7134933471679688,0.0,1280100,0.0,0.0
2019-01-07,3.718082904815674,3.8007066678004935,3.704311912853183,3.718082904815674,0.0,459000,0.0,0.0
2019-01-08,3.731853870002841,3.7869365306448888,3.731853870002841,3.754805088043213,0.0,674800,0.0,0.0
2019-01-09,3.78234585630959,3.851199504183552,3.7593946403516028,3.8420188426971436,0.0,760800,0.0,0.0
2019-01-10,3.846609880205876,3.970545768737793,3.8328393232041327,3.970545768737793,0.0,1228000,0.0,0.0
2019-01-11,3.975135754244888,4.002677303608692,3.8925115439115516,3.94759464263916,0.0,1196200,0.0,0.0
2019-01-14,3.9475947698432123,3.965955657424703,3.906282663345337,3.906282663345337,0.0,389300,0.0,0.0
2019-01-15,3.920053093275356,3.975135754244888,3.8649704323058236,3.94759464263916,0.0,490800,0.0,0.0
2019-01-16,3.947594163697309,3.9567743871994026,3.8925110716526565,3.897101402282715,0.0,385100,0.0,0.0
2019-01-17,3.9062828545647807,3.956775188446045,3.892511859885981,3.956775188446045,0.0,531500,0.0,0.0
2019-01-18,3.965955851565245,3.984316740045533,3.9246437430450687,3.956775188446045,0.0,661500,0.0,0.0
2019-01-21,3.9659556226764416,3.98890640363365,3.874150747815261,3.9246435165405273,0.0,362300,0.0,0.0
2019-01-22,3.933823775838527,3.9521846634200175,3.8925116693406516,3.906282663345337,0.0,537200,0.0,0.0
2019-01-23,3.9200524966298604,4.034808132289702,3.8925109514579743,4.021037578582764,0.0,717900,0.0,0.0
2019-01-24,4.062350593650156,4.112842927135221,4.04398970531394,4.071530818939209,0.0,912400,0.0,0.0
2019-01-28,4.053169340535107,4.0807108879089355,3.915462479182058,4.0807108879089355,0.0,1016100,0.0,0.0
2019-01-29,4.085300922393799,4.094481584422155,4.039398925526196,4.085300922393799,0.0,419300,0.0,0.0
2019-01-30,4.099072097147937,4.218417644500732,4.048579329269756,4.218417644500732,0.0,878200,0.0,0.0
2019-01-31,4.227598439252428,4.264320214626935,4.167925444829332,4.195466995239258,0.0,3759400,0.0,0.0
2019-02-01,4.200056757388142,4.259729749943579,4.140384202590784,4.218417644500732,0.0,1127600,0.0,0.0
2019-02-04,4.2230077279978,4.305631934036779,4.213827503859054,4.301041603088379,0.0,1184600,0.0,0.0
2019-02-05,4.310222994872403,4.314812888839995,4.227598774841953,4.268910884857178,0.0,454800,0.0,0.0
2019-02-06,4.264320214626935,4.264320214626935,4.172515776190668,4.195466995239258,0.0,614100,0.0,0.0
2019-02-07,4.200056017875462,4.218416901755212,4.0393983933671445,4.1220221519470215,0.0,1729000,0.0,0.0
2019-02-08,4.0944814289186695,4.172515302163827,4.062349988555855,4.1449737548828125,0.0,733500,0.0,0.0
2019-02-11,4.172515939562566,4.186286496427659,4.08530139131472,4.135794162750244,0.0,793300,0.0,0.0
2019-02-12,4.144974207694052,4.204647201856763,4.076120988606817,4.131203651428223,0.0,534700,0.0,0.0
2019-02-13,4.135792933814749,4.154153816765042,4.043988519063285,4.103661060333252,0.0,733000,0.0,0.0
2019-02-14,4.103661989607387,4.103661989607387,3.9567748927424664,4.08989143371582,0.0,882700,0.0,0.0
2019-02-15,4.089891253407977,4.163334798602589,4.039398925526196,4.085300922393799,0.0,1232900,0.0,0.0
2019-02-18,4.094482411976839,4.154155413947761,4.030219078063965,4.030219078063965,0.0,744100,0.0,0.0
2019-02-19,4.030218124016592,4.131203214043235,4.0164475692087,4.0807108879089355,0.0,830100,0.0,0.0
2019-02-20,4.112841904553404,4.112841904553404,3.9934959411621094,3.9934959411621094,0.0,916500,0.0,0.0
2019-02-21,4.011856832433756,4.016447162824618,3.9016915296010577,3.9292330741882324,0.0,891300,0.0,0.0
2019-02-22,3.9384139619943754,4.034808727683387,3.9338236308286905,4.011857509613037,0.0,707400,0.0,0.0
2019-02-25,4.007267265930496,4.089891477684307,3.9705454913194878,4.039399147033691,0.0,545800,0.0,0.0
2019-02-26,4.048579283422368,4.062350276919423,3.9980869538740564,4.011857509613037,0.0,461400,0.0,0.0
2019-02-27,4.0210388519382105,4.039399741947867,3.993497298044651,4.030219078063965,0.0,236200,0.0,0.0
2019-02-28,4.030218647234073,4.0531698667321985,3.970545651642187,3.9797263145446777,0.0,345700,0.0,0.0
2019-03-01,3.9797253877732675,4.011856824933232,3.9567741736198645,3.9934959411621094,0.0,760900,0.0,0.0
2019-03-06,3.993496710251977,4.002677372784602,3.9016922737161552,3.9108729362487793,0.0,513900,0.0,0.0
2019-03-07,3.9016916487294457,3.9154622025644823,3.8557892189353056,3.887921094894409,0.0,520200,0.0,0.0
2019-03-08,3.8833307643633925,3.9108723097914795,3.800706565837146,3.887921094894409,0.0,996900,0.0,0.0
2019-03-11,3.8971018750985316,3.9934966412347324,3.8833313192956678,3.94759464263916,0.0,1861600,0.0,0.0
2019-03-12,3.9521847399814733,3.9889065158558257,3.9430045148919346,3.9659557342529297,0.0,523400,0.0,0.0
2019-03-13,3.9980873204993936,4.016448209087756,3.9292340977325635,3.970545768737793,0.0,623900,0.0,0.0
2019-03-14,3.9889069336820318,3.9889069336820318,3.938414596005399,3.9521851539611816,0.0,1839700,0.0,0.0
