Price,Fechamento,Maxima,Minima,Abertura,Volume
Ticker,BEEF3.SA,BEEF3.SA,BEEF3.SA,BEEF3.SA,BEEF3.SA
Date,,,,,
2015-08-14,9.058521270751953,9.058521270751953,8.707113610959308,8.832059128908496,514189
2015-08-17,8.90234088897705,9.300604081711263,8.761777364636547,9.136613177083458,1195368
2015-08-18,9.058521270751953,9.175657409810592,8.6055954722985,8.800822370729565,739554
2015-08-19,8.855486869812012,9.058521640658043,8.71492334572506,9.058521640658043,755317
2015-08-20,8.644640922546387,8.871103823621612,8.511886782006314,8.871103823621612,577344
2015-08-21,8.597787857055664,8.675879389830126,8.511888458555578,8.644642625243655,526800
2015-08-24,8.340087890625,8.457224039476335,7.965252820207397,8.355705892328512,952308
2015-08-25,8.238569259643555,8.496268142385095,8.238569259643555,8.418177388249301,704163
2015-08-26,8.644640922546387,8.644640922546387,8.261997258834759,8.496268781481001,1367036
2015-08-27,8.683687210083008,8.933576737575368,8.64464107201967,8.675877830993683,756843
2015-08-28,8.980430603027344,9.027284600747466,8.52750483815009,8.589976835110255,740469
2015-08-31,9.027286529541016,9.136614062346935,8.73835083102426,8.847678363830177,844507
2015-09-01,9.042902946472168,9.253748595132654,8.87891281209353,8.980430947118348,1040888
2015-09-02,9.409930229187012,9.566110986961485,9.17565719906717,9.2147025778566,1449107
2015-09-03,9.370882987976074,9.761337487210259,9.245938245013646,9.527064484716483,1336425
2015-09-04,9.652010917663574,9.839428428907551,9.44897540671314,9.44897540671314,1330831
2015-09-08,9.745718955993652,10.026845959551704,9.347455827183612,9.800382329634612,1042413
2015-09-09,9.628585815429688,9.972184919725118,9.44897764027455,9.776957983788302,1210115
2015-09-10,9.605158805847168,9.737912965511583,9.253750335179573,9.26936833795479,1773832
2015-09-11,9.878475189208984,9.886284568846635,9.605158262641284,9.605158262641284,1796511
2015-09-14,9.995611190795898,10.120555961456473,9.894093801316473,9.987801811274405,524359
2015-09-15,10.073699951171875,10.151791464562898,9.823810440806849,10.01903733082631,432118
2015-09-16,10.229881286621094,10.464154307984165,9.979991780569124,10.120554533050454,982818
2015-09-17,10.347018241882324,10.409490240101515,10.081509219917846,10.143981975520266,1229234
2015-09-18,10.089319229125977,10.495391029852659,9.940946330621715,10.26892812869257,1038040
2015-09-21,10.128366470336914,10.386065419914162,9.995612305352152,10.136175850729188,1018514
2015-09-22,10.019038200378418,10.08931958393185,9.776956532790727,10.08931958393185,1152146
2015-09-23,10.175219535827637,10.370446439143073,9.886283870397447,9.987801254214844,1652708
2015-09-24,10.034655570983887,10.28454584471958,9.995610192044458,10.183027708000413,1090822
2015-09-25,10.120555877685547,10.15960126020316,9.972183727071945,10.050274492107173,630939
2015-09-28,10.112746238708496,10.136173617339951,9.862855967200552,10.136173617339951,220584
2015-09-29,9.940945625305176,10.089318513282285,9.878473627612943,10.089318513282285,594633
2015-09-30,10.417301177978516,10.425109800233205,10.011229341851092,10.065893484550623,1179503
2015-10-01,10.620336532592773,10.690617156183675,10.120555214678468,10.464155012753917,1071397
2015-10-02,10.737470626831055,10.854606752656467,10.620335258388826,10.620335258388826,1579078
2015-10-05,10.745280265808105,10.862416394478384,10.52662600748028,10.815562397440193,756741
2015-10-06,10.347018241882324,10.714043882261375,10.042464599722466,10.620335884932587,1855191
2015-10-07,10.386063575744629,10.448536335639796,10.104937292291298,10.401681576372601,988411
2015-10-08,9.995611190795898,10.589100555546123,9.956565807955094,10.378255639682447,1700609
2015-10-09,9.972182273864746,9.995609651437999,9.566110506333484,9.995609651437999,1637250
2015-10-13,10.026848793029785,10.143984193999781,9.870667248558597,9.99561202970551,1129061
2015-10-14,9.72229290008545,10.112746703962356,9.652011518340919,10.065892701927098,863525
2015-10-15,10.058082580566406,10.058082580566406,9.730101560992875,9.730101560992875,912239
2015-10-16,10.276737213134766,10.276737213134766,9.956565536983751,10.104937684787476,1757865
2015-10-19,10.315783500671387,10.464156418886033,10.143983957239554,10.261120112858992,1020345
2015-10-20,10.151792526245117,10.339210057310774,10.011228999254216,10.339210057310774,507884
2015-10-21,10.097127914428711,10.307973573771678,10.019037911280012,10.15960067433095,1064787
2015-10-22,10.229881286621094,10.307972798664267,10.073699777301195,10.167409288799714,1322797
2015-10-23,10.159600257873535,10.362636529887228,10.159600257873535,10.245500393890849,873288
2015-10-26,10.354827880859375,10.464154637876645,10.042464852372035,10.190836987950222,496290
2015-10-27,10.690618515014648,10.784328044735531,10.268929418187533,10.33140218554033,1190080
2015-10-28,10.487581253051758,10.487581253051758,10.425107743042119,10.432917121139122,53493
2015-10-29,10.190838813781738,10.620338054902636,10.120556665350108,10.487583895487399,1083703
2015-10-30,9.964373588562012,10.214264623545525,9.878474207996787,10.183027865480952,1098551
2015-11-03,10.112746238708496,10.175218995931294,9.886283345832007,9.972182724303012,981394
2015-11-04,10.378255844116211,10.503201374621328,10.104938158846693,10.104938158846693,673348
2015-11-05,10.112746238708496,10.479772645990467,10.003419481606036,10.378254510176326,776877
2015-11-06,10.112746238708496,10.167409617259725,9.816001209937642,10.104936860036927,1782171
2015-11-09,9.855048179626465,10.229883268713879,9.745721404873198,10.214266023615835,954037
2015-11-10,9.839428901672363,9.94875566225374,9.612966001589534,9.909711039803197,461001
2015-11-11,9.979992866516113,10.01903824809471,9.61296643115397,9.901902103358921,1239201
2015-11-12,9.730103492736816,10.034657194793997,9.581731331710678,10.034657194793997,1053092
2015-11-13,9.72229290008545,9.77695628115156,9.464593995433317,9.745720279794721,969800
2015-11-16,9.55830192565918,9.70667405527606,9.417738417010797,9.652010678963695,982207
2015-11-17,9.72229290008545,9.753529658825572,9.456784616402466,9.659820139988488,762538
2015-11-18,9.51144790649414,9.855046947666073,9.45678452595087,9.737911565006652,1082788
2015-11-19,9.402120590209961,9.636392099078286,9.199084323171986,9.558302101044331,1944076
2015-11-23,9.199085235595703,9.425548903197583,9.183467234439819,9.292794757297616,642330
2015-11-24,8.980430603027344,9.269366239809347,8.957003225475676,9.175656729602675,1185402
2015-11-25,9.214703559875488,9.245940320665914,8.894531874111129,8.941386636605099,1407512
2015-11-26,9.136613845825195,9.417740157699553,9.027286315610148,9.269368000658922,982818
2015-11-27,8.90234088897705,9.238130562689593,8.855486885785751,9.167849936594294,1172079
2015-11-30,8.91795825958252,8.980431016804355,8.722731366628816,8.941385638213614,1145536
2015-12-01,8.90234088897705,9.042903655934253,8.80863212521115,8.917958890040818,1440361
2015-12-02,8.81644058227539,9.019475332251156,8.761776448194873,8.957003334530373,470154
2015-12-03,8.78520393371582,9.019475442806767,8.738349177467693,8.90234006695291,514799
2015-12-04,8.668067932128906,8.793013445766093,8.574358418209394,8.730539931564257,625448
2015-12-07,9.097566604614258,9.097566604614258,8.668067465985594,8.668067465985594,753690
2015-12-08,8.90234088897705,9.300604081711263,8.90234088897705,9.09756779573239,756741
2015-12-09,8.863295555114746,9.003859080208377,8.777395412728831,9.003859080208377,517647
2015-12-10,9.136613845825195,9.253749998452017,8.800823390151637,8.847678154155709,393676
2015-12-11,9.214703559875488,9.363076469517509,9.081949409320348,9.167850312148182,559547
2015-12-14,8.988242149353027,9.277177855827933,8.910150619550285,9.277177855827933,479612
2015-12-15,8.668067932128906,9.035094337036183,8.668067932128906,8.97262158021759,943765
2015-12-16,8.738349914550781,8.738349914550781,8.480651005598771,8.707113912672748,822642
2015-12-17,8.90234088897705,9.253749321136661,8.793014124147382,8.800822745987615,728876
2015-12-18,9.23813247680664,9.23813247680664,8.8008245694956,8.8008245694956,1064380
2015-12-21,9.128803253173828,9.448975664102255,9.089757874152472,9.284984769259255,734977
2015-12-22,9.527066230773926,9.792574520939953,8.902340886699939,9.191275799763973,1267981
2015-12-23,9.90190315246582,10.073701940753763,9.652012835363578,9.93313915808483,1419513
2015-12-28,9.964373588562012,10.03465572616985,9.800383448910257,9.90971096606136,879085
2015-12-29,9.979992866516113,10.120555634292415,9.722293196620717,9.894093481473185,663992
2015-12-30,10.386063575744629,10.393872954750256,9.925328391611425,10.097127913285673,1441073
2016-01-04,9.761338233947754,10.261118001413537,9.644201345048371,10.261118001413537,1092856
2016-01-05,10.104936599731445,10.104936599731445,9.761338337315348,9.839428335103168,1336933
2016-01-06,9.956562995910645,10.14398047766062,9.761336894227904,10.10493510584745,1192724
2016-01-07,9.456783294677734,9.870664420417931,9.448974674121535,9.870664420417931,518664
2016-01-08,9.331839561462402,9.706675383348932,9.316222317388643,9.550493854011489,551208
2016-01-11,9.51144790649414,9.691056806036263,9.15223086479317,9.433357146465676,644669
2016-01-12,9.488021850585938,9.675439397845649,9.386504454293899,9.511449233339246,551309
2016-01-13,9.300604820251465,9.58953975633308,9.214703914121294,9.4567856006744,617719
2016-01-14,8.95700454711914,9.347457615265998,8.863295780468562,9.27717698700722,826100
2016-01-15,8.746158599853516,8.980430867503143,8.738349221311902,8.949194110719919,852948
2016-01-18,8.78520393371582,8.957003444320238,8.660259179359532,8.668067800478731,416660
2016-01-19,9.019475936889648,9.042903316297053,8.660259653764705,8.863295174734581,397642
2016-01-20,8.980430603027344,9.089757355090843,8.738348963965462,9.050711978299134,360115
2016-01-21,8.980430603027344,9.074139355850802,8.74615834227709,9.074139355850802,282011
2016-01-22,9.261558532714844,9.261558532714844,8.738350540771462,8.964814221457912,441068
2016-01-26,9.019475936889648,9.261557595127384,8.75396765662778,9.261557595127384,729384
2016-01-27,9.136613845825195,9.261558620863791,8.85548753395084,8.933577544985363,875424
2016-01-28,9.300604820251465,9.300604820251465,8.863296211440487,9.214703914121294,532190
2016-01-29,9.589537620544434,9.69105574898501,9.24593861685054,9.29279337071025,1174520
2016-02-01,9.566110610961914,9.691056121130366,9.39431110251771,9.433356479772447,533105
2016-02-02,9.370882987976074,9.527064484716483,9.152229498446033,9.409929119544339,1177978
2016-02-03,9.355266571044922,9.503638715073524,9.261557808638262,9.425548710887384,840541
2016-02-04,9.370882987976074,9.550491860704177,9.261556243211054,9.417737739951463,884373
2016-02-05,9.441165924072266,9.64420143278408,9.34745641210026,9.480210544216298,908781
2016-02-10,9.456783294677734,9.456783294677734,9.222511045094587,9.37088316687731,433440
2016-02-11,8.90234088897705,9.355266706742796,8.90234088897705,9.308412703551497,692162
2016-02-12,8.777395248413086,9.011668290772342,8.597786345121524,8.996049532533977,829863
2016-02-15,8.80863094329834,8.91795769345891,8.613404062737894,8.87891231734682,552123
2016-02-16,8.824250221252441,8.980431748337733,8.675878073474738,8.746159457709796,2577151
2016-02-17,8.863295555114746,8.972622320530178,8.746159410433936,8.8476775539673,876339
2016-02-18,8.90234088897705,9.011668411190023,8.675877980094178,8.87891350868975,891187
2016-02-19,9.23032283782959,9.347458235882424,8.824250983794075,8.949195761829339,981801
2016-02-22,9.64420223236084,9.753529752931176,9.284985183758197,9.300603941970596,946715
2016-02-23,9.370882987976074,9.88628223017269,9.26936562100134,9.675436603666608,703756
2016-02-24,9.527066230773926,9.620774994515859,9.136613174746422,9.370884705409603,543072
2016-02-25,9.527066230773926,9.722293137479328,9.448976225475066,9.448976225475066,680670
2016-02-26,9.019475936889648,9.558302633726884,8.902340554619167,9.527065875389251,1706100
2016-02-29,9.222512245178223,9.308412384156442,8.7773950645258,9.175657486211325,1068143
2016-03-01,9.160038948059082,9.363074440983693,8.97262069607117,9.324028309109273,919663
2016-03-02,9.339649200439453,9.339649200439453,9.09756827766877,9.152231662979355,412490
2016-03-03,9.581729888916016,9.605157268019708,9.214702716852468,9.39431161346975,754809
2016-03-04,9.206893920898438,9.683247085856088,8.668067998642812,9.605157085962682,1215505
2016-03-07,9.167848587036133,9.409929461347126,8.980430329710034,9.269365957698348,685857
2016-03-08,8.863295555114746,9.253749370717442,8.589977884192859,9.07414046406354,1364392
2016-03-09,9.136613845825195,9.167850607622363,8.863296156362614,8.863296156362614,2235036
2016-03-10,8.980430603027344,9.511447121488015,8.83986709510055,9.20689348546597,1310186
2016-03-11,8.78520393371582,9.035094199811631,8.691495178602796,8.980430822444303,1283846
2016-03-14,8.871102333068848,8.925766461797503,8.558740102896929,8.8398663372666,1026548
2016-03-15,8.746158599853516,8.980430867503143,8.707113221911913,8.793013356336736,1039159
2016-03-16,9.269366264343262,9.269366264343262,8.683686368300679,8.683686368300679,1450633
2016-03-17,9.058521270751953,9.488020447300295,8.941385889076583,9.488020447300295,1360426
2016-03-18,8.90234088897705,9.175657801051225,8.80863212521115,9.136613177083458,1274795
2016-03-21,8.941386222839355,9.144422507739879,8.85548683875321,8.996049604963867,1704575
2016-03-22,8.941386222839355,9.066330988069195,8.933576843657297,8.98043160398305,991665
2016-03-23,9.019475936889648,9.05071269522728,8.824249794849997,8.847677174257402,1239201
2016-03-24,9.019475936889648,9.11318545451927,8.886721796758714,8.988240693318563,795488
2016-03-28,8.90234088897705,9.113185796796158,8.871104129466216,9.081949037285321,646499
2016-03-29,8.824250221252441,8.910149606719365,8.691496074706606,8.910149606719365,836168
2016-03-30,8.746158599853516,8.847676733978336,8.613404466328708,8.847676733978336,1420631
2016-03-31,8.746158599853516,8.746158599853516,8.746158599853516,8.746158599853516,1220
2016-04-01,8.90234088897705,8.90234088897705,8.90234088897705,8.90234088897705,1220
2016-04-04,8.465032577514648,8.465032577514648,8.465032577514648,8.465032577514648,5186
2016-04-05,8.44941520690918,8.44941520690918,8.44941520690918,8.44941520690918,305
2016-04-06,8.340087890625,8.340087890625,8.340087890625,8.340087890625,1423
2016-04-07,8.199525833129883,8.472842780240274,8.199525833129883,8.425988013659408,1126722
2016-04-08,8.00429630279541,8.402559454973014,7.87935154962556,8.285423322848215,2232290
2016-04-11,7.949635028839111,7.949635028839111,7.949635028839111,7.949635028839111,1016
2016-04-12,8.160479545593262,8.160479545593262,7.910589986176643,8.12143415992503,786437
2016-04-13,8.324471473693848,8.324471473693848,8.324471473693848,8.324471473693848,1016
2016-04-14,8.355705261230469,8.46503202228104,8.293232501751595,8.46503202228104,629516
2016-04-15,8.379132270812988,8.480650405811751,8.254187514754177,8.441605027534015,875119
2016-04-18,8.215142250061035,8.449413765583309,8.082388113557888,8.449413765583309,944782
2016-04-19,8.441606521606445,8.441606521606445,8.441606521606445,8.441606521606445,1016
2016-04-20,8.597787857055664,8.863296947815243,8.41817967956302,8.47284307086006,862203
2016-04-22,8.714924812316895,8.746160819644638,8.504079869396058,8.504079869396058,710468
2016-04-25,8.707113265991211,8.76958602249069,8.566550510596432,8.714922644572361,543275
2016-04-26,8.707113265991211,8.707113265991211,8.550932510817372,8.683686645014241,771182
2016-04-27,8.597787857055664,8.70711539703317,8.355706907773506,8.644642625243655,1624741
2016-04-28,8.316659927368164,8.59778621050781,8.277614547150161,8.589977588894177,1967365
2016-04-29,8.25418758392334,8.379132341029175,8.14486006939958,8.347896341098528,1304390
2016-05-02,8.082387924194336,8.246378056956102,7.97306041163659,8.199524057902698,742401
2016-05-03,8.043342590332031,8.090197347025219,7.941824455752286,8.004296454832216,622498
2016-05-04,8.035533905029297,8.098006666882368,7.894970380205713,8.082388665764926,931358
2016-05-05,7.848115921020508,8.105816357584862,7.754407910715288,8.074579596766457,1004683
2016-05-06,7.770025253295898,7.91058877159629,7.730979873622639,7.81687925447385,1119704
2016-05-09,7.613842487335205,7.832495971779952,7.512325122721491,7.754405982609074,718299
2016-05-10,7.71536111831665,7.762215114910148,7.637270366610958,7.71536111831665,905527
2016-05-11,8.183905601501465,8.238569738480248,7.785643186691312,7.887161324444855,1617215
2016-05-12,8.12143325805664,8.269805404166144,7.965252490110652,8.222951400997339,1299813
2016-05-13,7.965251922607422,8.035533301044918,7.902779165450066,8.027723922381531,601345
2016-05-16,7.887161731719971,7.980869738108362,7.80907096901301,7.894970353560686,791420
2016-05-17,7.801262855529785,7.934017009305683,7.73098071008371,7.8481161043938,944070
2016-05-18,7.699743747711182,7.777835270853383,7.668507744360967,7.762216511794944,791420
2016-05-19,7.723170280456543,7.793452416348406,7.645080280659886,7.6763155231953,812981
2016-05-20,7.590416431427002,7.7465979516859855,7.543561672395997,7.668507191556494,851626
2016-05-23,7.543562412261963,7.559181171726356,7.442045020043508,7.535753789913117,559038
2016-05-24,7.5357537269592285,7.652889877663519,7.4264269559218965,7.598226492144852,687687
2016-05-25,7.442043781280518,7.590415912428217,7.418616403366874,7.5357525355518655,982614
2016-05-27,7.395190238952637,7.559181153874686,7.379572236908477,7.496708388314698,592701
2016-05-30,7.371761322021484,7.457661451450638,7.348334702525525,7.395188698900634,431610
2016-05-31,7.395190238952637,7.395190238952637,7.145299934096035,7.363954992247667,1813189
2016-06-01,7.2624359130859375,7.418617444586352,7.2624359130859375,7.418617444586352,836981
2016-06-02,7.418615818023682,7.496706566652165,7.223388946452475,7.301479695080959,1148587
2016-06-03,7.317099571228027,7.496707714671563,7.153108671041959,7.418616954084537,1268998
2016-06-06,7.223389148712158,7.340526032317957,7.199962529374185,7.340526032317957,381777
2016-06-07,7.215580463409424,7.309289979290648,7.12968108369598,7.23900784237973,503104
2016-06-08,7.215580463409424,7.262435221350036,7.145299083881764,7.184345220421114,464153
2016-06-09,7.418615818023682,7.44204319408886,7.192152949954349,7.192152949954349,854779
