Date,Abertura,Maxima,Minima,Fechamento,Fechamento_Ajustado,Volume,Dividendos,Desdobramentos
2017-12-26,11.67589776517488,12.017500877380371,11.67589776517488,12.017500877380371,0.0,486300,0.0,0.0
2017-12-27,12.048182929813459,12.097275649071054,11.933633251545736,12.021591186523438,0.0,801900,0.0,0.0
2017-12-28,11.980679802880989,12.271145346278743,11.980679802880989,12.252735137939453,0.0,4038300,0.0,0.0
2017-12-29,12.252735137939453,12.252735137939453,12.252735137939453,12.252735137939453,0.0,0,0.0,0.0
2018-01-02,12.358650792222234,12.46374095724926,12.287188373551057,12.398585319519043,0.0,2235300,0.534641,0.0
2018-01-03,12.413295997128618,12.442721624546863,12.207319010532775,12.291391372680664,0.0,1068000,0.0,0.0
2018-01-04,12.297695165661915,12.358648677667903,12.116939294929667,12.192605018615723,0.0,824100,0.0,0.0
2018-01-05,12.194708685978133,12.400685686600577,12.032868325489765,12.285086631774902,0.0,1113900,0.0,0.0
2018-01-08,12.295597343670702,12.301902922525862,12.194710487320545,12.211524963378906,0.0,538200,0.0,0.0
2018-01-09,12.259866730858453,12.329226898992442,11.770144640699355,11.917271614074707,0.0,1127700,0.0,0.0
2018-01-10,11.925678159034305,12.020259430887643,11.77434668086962,11.86052131652832,0.0,2517300,0.0,0.0
2018-01-11,11.860521897980245,11.959306492773731,11.839504103797152,11.900456428527832,0.0,703800,0.0,0.0
2018-01-12,11.900454426404192,11.988730109254695,11.606200546681208,11.75963306427002,0.0,1810500,0.0,0.0
2018-01-15,11.835300078713443,11.915167932372887,11.803772186655403,11.883641242980957,0.0,723000,0.0,0.0
2018-01-16,11.953001805919046,11.953001805919046,11.69237683522569,11.738616943359375,0.0,922200,0.0,0.0
2018-01-17,11.765941087885706,11.818486778092504,11.559962848194742,11.583084106445312,0.0,2685000,0.0,0.0
2018-01-18,11.618811128362767,11.644032235360566,11.477989773182792,11.614607810974121,0.0,915600,0.0,0.0
2018-01-19,11.665053647825319,11.665053647825319,11.545250057398425,11.559962272644043,0.0,1711800,0.0,0.0
2018-01-22,11.623017346740948,11.652442981137659,11.475891580089835,11.517927169799805,0.0,1221600,0.0,0.0
2018-01-23,11.562063123884508,11.591488753455417,11.349780544264556,11.412835121154785,0.0,1475100,0.0,0.0
