Date,Abertura,Maxima,Minima,Fechamento,Fechamento_Ajustado,Volume,Dividendos,Desdobramentos
2015-01-02,1.4315181465343316,1.4401676790999518,1.3233975491784338,1.3363717794418335,0.0,8033295,0.0,0.0
2015-01-05,1.3406965732574463,1.392594452912358,1.2974482259033056,1.3406965732574463,0.0,8033029,0.0,0.0
2015-01-06,1.3579963381659743,1.379620100563071,1.3190726879628243,1.3536709547042847,0.0,2722064,0.0,0.0
2015-01-07,1.3796200266853935,1.422868372184021,1.375295329305582,1.4012439250946045,0.0,3956983,0.0,0.0
2015-01-08,1.4358427454383913,1.448817111979146,1.3925943997357024,1.405569314956665,0.0,4970673,0.0,0.0
2015-01-09,1.4012440641859667,1.4358428811892943,1.3882698335886232,1.418543815612793,0.0,3574255,0.0,0.0
2015-01-12,1.4142184260713662,1.4185432593546126,1.357995867729187,1.357995867729187,0.0,5373356,0.0,0.0
2015-01-13,1.3752957452097647,1.392594814300537,1.3623213748066392,1.392594814300537,0.0,6074957,0.0,0.0
2015-01-14,1.3752957452097647,1.392594814300537,1.3536712915808815,1.392594814300537,0.0,5194430,0.0,0.0
2015-01-15,1.3839449099278573,1.4055693577781065,1.3752953776938588,1.37962007522583,0.0,6217300,0.0,0.0
2015-01-16,1.379620100563071,1.4012440001302264,1.353670954704285,1.3536709547042847,0.0,6152381,0.0,0.0
2015-01-19,1.349346345022048,1.3666460985440037,1.2844740868182962,1.3104233741760254,0.0,5282895,0.0,0.0
2015-01-20,1.3190725896605837,1.3363716531570935,1.267174713320812,1.2844737768173218,0.0,3674028,0.0,0.0
2015-01-21,1.2887987400903946,1.2931234378117462,1.2412255562848422,1.2671748399734497,0.0,4899103,0.0,0.0
2015-01-22,1.2671746419548393,1.3147478183262353,1.241225362321269,1.2628498077392578,0.0,4672287,0.0,0.0
2015-01-23,1.254199921840224,1.2628500031197978,1.2109521216735335,1.2152769565582275,0.0,5824195,0.0,0.0
2015-01-26,1.2109521799702299,1.2325760810945758,1.1893277301656098,1.202302098274231,0.0,3049717,0.0,0.0
2015-01-27,1.1936526657832744,1.2109522819519043,1.1720287628378478,1.2109522819519043,0.0,4772591,0.0,0.0
2015-01-28,1.1893277817966745,1.2023021504685387,1.1720287150142386,1.1806782484054565,0.0,2682687,0.0,0.0
2015-01-29,1.185002753812993,1.232575934163836,1.180678056405696,1.2282510995864868,0.0,2989454,0.0,0.0
2015-01-30,1.1979773020817193,1.2023021373150509,1.1417546498035198,1.1677038669586182,0.0,5686642,0.0,0.0
2015-02-02,1.1633789937010213,1.2066266536712646,1.1504040098596862,1.2066266536712646,0.0,4918925,0.0,0.0
2015-02-03,1.215276879623639,1.2282511091162471,1.185002763007198,1.189327597618103,0.0,5936074,0.0,0.0
2015-02-04,1.1893276708970657,1.215276954501435,1.1547288547080097,1.1633790731430054,0.0,4905888,0.0,0.0
2015-02-05,1.1633791816230208,1.1806782484054565,1.146079428990212,1.1806782484054565,0.0,4771660,0.0,0.0
2015-02-06,1.1633792616880247,1.167703960096227,1.1028311520817682,1.1071559190750122,0.0,5292340,0.0,0.0
2015-02-09,1.1028311866124085,1.107155953741065,1.0379589252470764,1.0595828294754028,0.0,17009509,0.0,0.0
2015-02-10,1.059582762258733,1.059582762258733,0.9947105050086974,0.9947105050086975,0.0,15745323,0.0,0.0
2015-02-11,1.0033596605330244,1.0033596605330244,0.9384874277344991,0.9514617919921875,0.0,17419641,0.0,0.0
2015-02-12,0.9557865572164123,0.9990348953087996,0.9471370267679626,0.9514617919921875,0.0,4934090,0.0,0.0
2015-02-13,0.9687615875929094,1.0120093822479248,0.9557866730822179,1.0120093822479248,0.0,7222343,0.0,0.0
2015-02-18,1.0120094737812613,1.0639073533074623,1.0076847076416016,1.0076847076416016,0.0,5165563,0.0,0.0
2015-02-19,1.012009733924783,1.1114807524071817,1.012009733924783,1.0985064506530762,0.0,7874723,0.0,0.0
2015-02-20,1.1071558006696003,1.1331050857043234,1.0509331499197712,1.0552579164505005,0.0,7314533,0.0,0.0
2015-02-23,1.063907210010491,1.0768821239471436,1.029309016968193,1.0768821239471436,0.0,5337438,0.0,0.0
2015-02-24,1.0725576356671531,1.0985063043033707,1.0336340497400125,1.0941815376281738,0.0,9522834,0.0,0.0
2015-02-25,1.0768823073216836,1.089856606202463,1.0552578585884396,1.068232774734497,0.0,9330207,0.0,0.0
2015-02-26,1.0725575685501099,1.0855318677638124,1.0379587514632436,1.0725575685501099,0.0,9063348,0.0,0.0
2015-02-27,1.0595824571192995,1.0725573712110508,0.960111407830169,0.9644361734390259,0.0,15423655,0.0,0.0
2015-03-02,0.9687616340154374,1.0033598302463629,0.9687616340154374,0.9903855323791504,0.0,12426884,0.0,0.0
2015-03-03,0.9990349908920607,0.9990349908920607,0.9428123517478649,0.9471371173858643,0.0,5086011,0.0,0.0
2015-03-04,0.9514620236441662,0.9601115561985132,0.9082136750221252,0.9082136750221252,0.0,11402418,0.0,0.0
2015-03-05,0.9125384114493594,0.9557867586567087,0.895239278321505,0.9255133271217346,0.0,7050867,0.0,0.0
2015-03-06,0.9211884703080687,0.9471371331530579,0.9125383216228847,0.9298380017280579,0.0,3801072,0.0,0.0
2015-03-09,0.9168633944439246,0.9341630803437719,0.8952394900658228,0.8995643258094788,0.0,3224652,0.0,0.0
2015-03-10,0.8995641703639157,0.9125384695977785,0.8736155033111573,0.8736155033111572,0.0,6898281,0.0,0.0
2015-03-11,0.8822650536879226,0.8952393531799315,0.8779402871905863,0.8952393531799316,0.0,9942013,0.0,0.0
